event_id,event_type,ground_truth_label,Iv_identity_score,Bc_behavioral_score,Nt_network_telemetry_score,Pc_process_integrity_score,Tr_trace_correlation_score,weighted_sum_before_Ra,Ra_anomaly_penalty,final_trust_score_Ts,predicted_label
4321,BENIGN,0,1.0,1.0,0.890245,1.0,1.0,0.978049,0.0,0.978049,0
4322,BENIGN,0,1.0,0.842584,0.896236,1.0,1.0,0.947764,0.0,0.947764,0
4323,BENIGN,0,1.0,0.886905,0.878815,1.0,1.0,0.953144,0.0,0.953144,0
4324,BENIGN,0,1.0,0.85734,0.943172,1.0,1.0,0.960103,0.0,0.960103,0
4325,OBVIOUS_ATTACK,1,0.0,0.081723,0.401289,1.0,0.0,0.246602,0.55,0.0,1
4326,BENIGN,0,1.0,0.896052,0.913775,1.0,1.0,0.961965,0.0,0.961965,0
4327,BENIGN,0,1.0,0.899705,0.958855,1.0,1.0,0.971712,0.0,0.971712,0
4328,BENIGN,0,1.0,0.7889,0.876848,1.0,1.0,0.93315,0.0,0.93315,0
4329,OBVIOUS_ATTACK,1,0.0,0.271383,0.226619,0.0,0.0,0.0996,0.7,0.0,1
4330,BENIGN,0,1.0,0.86905,0.911847,1.0,1.0,0.95618,0.0,0.95618,0
4331,OBVIOUS_ATTACK,1,0.0,0.164975,0.353587,0.0,0.0,0.103712,0.7,0.0,1
4332,BENIGN,0,1.0,0.729015,0.886975,1.0,1.0,0.923198,0.0,0.923198,0
4333,BENIGN,0,1.0,0.859024,0.944907,1.0,1.0,0.960786,0.0,0.960786,0
4334,OBVIOUS_ATTACK,1,0.0,0.24205,0.307082,0.0,0.0,0.109826,0.7,0.0,1
4335,BENIGN,0,1.0,0.906758,0.937419,0.0,1.0,0.818835,0.15,0.668835,0
4336,OBVIOUS_ATTACK,1,0.0,0.182046,0.360909,0.0,1.0,0.258591,0.45,0.0,1
4337,BENIGN,0,1.0,0.853314,0.919977,1.0,1.0,0.954658,0.0,0.954658,0
4338,BENIGN,0,1.0,0.800575,0.934929,1.0,1.0,0.947101,0.0,0.947101,0
4339,BENIGN,0,1.0,0.842937,0.954924,1.0,1.0,0.959572,0.0,0.959572,0
4340,BENIGN,0,1.0,0.800223,0.920134,1.0,1.0,0.944071,0.0,0.944071,0
4341,BENIGN,0,0.0,0.698895,0.888958,1.0,1.0,0.617571,0.0,0.617571,1
4342,BENIGN,0,1.0,0.823384,0.877978,1.0,1.0,0.940272,0.2,0.740272,0
4343,STEALTH_ATTACK,1,1.0,0.626178,0.718859,1.0,1.0,0.869007,0.1,0.769007,0
4344,BENIGN,0,1.0,0.867217,0.973072,1.0,1.0,0.968058,0.0,0.968058,0
4345,BENIGN,0,1.0,0.79685,0.901898,1.0,1.0,0.93975,0.0,0.93975,0
4346,OBVIOUS_ATTACK,1,0.0,0.210092,0.455312,0.0,0.0,0.133081,0.7,0.0,1
4347,OBVIOUS_ATTACK,1,0.0,0.174398,0.166235,0.0,0.0,0.068127,0.55,0.0,1
4348,OBVIOUS_ATTACK,1,0.0,0.112626,0.38902,0.0,0.0,0.100329,0.7,0.0,1
4349,OBVIOUS_ATTACK,1,0.0,0.075422,0.362415,0.0,0.0,0.087567,0.35,0.0,1
4350,OBVIOUS_ATTACK,1,0.0,0.121159,0.341392,0.0,1.0,0.24251,0.6,0.0,1
4351,BENIGN,0,1.0,0.884541,0.94869,1.0,1.0,0.966646,0.0,0.966646,0
4352,OBVIOUS_ATTACK,1,0.0,0.322897,0.414851,1.0,0.0,0.29755,0.4,0.0,1
4353,BENIGN,0,1.0,0.803087,0.926536,1.0,1.0,0.945925,0.0,0.945925,0
4354,BENIGN,0,1.0,0.813508,0.852664,1.0,1.0,0.933234,0.2,0.733234,0
4355,BENIGN,0,1.0,0.908809,0.892392,1.0,1.0,0.96024,0.0,0.96024,0
4356,BENIGN,0,1.0,0.823399,0.906526,1.0,1.0,0.945985,0.0,0.945985,0
4357,BENIGN,0,1.0,0.761486,0.906382,1.0,0.0,0.783574,0.1,0.683574,0
4358,BENIGN,0,1.0,0.826946,0.864486,1.0,0.0,0.788286,0.1,0.688286,0
4359,BENIGN,0,1.0,0.831417,0.832279,1.0,1.0,0.932739,0.0,0.932739,0
4360,BENIGN,0,1.0,0.791451,0.870087,1.0,1.0,0.932308,0.0,0.932308,0
4361,OBVIOUS_ATTACK,1,0.0,0.079523,0.29998,1.0,1.0,0.375901,0.45,0.0,1
4362,OBVIOUS_ATTACK,1,0.0,0.005785,0.378989,0.0,0.0,0.076955,0.7,0.0,1
4363,OBVIOUS_ATTACK,1,0.0,0.256314,0.285823,0.0,0.0,0.108427,0.55,0.0,1
4364,BENIGN,0,1.0,0.787271,0.900249,1.0,1.0,0.937504,0.0,0.937504,0
4365,BENIGN,0,1.0,0.830864,0.909836,1.0,1.0,0.94814,0.0,0.94814,0
4366,BENIGN,0,1.0,0.907525,0.889531,1.0,1.0,0.959411,0.0,0.959411,0
4367,BENIGN,0,1.0,0.909528,0.910337,1.0,1.0,0.963973,0.0,0.963973,0
4368,BENIGN,0,1.0,0.797855,0.810786,1.0,1.0,0.921728,0.2,0.721728,0
4369,BENIGN,0,1.0,0.943043,0.843212,1.0,1.0,0.957251,0.0,0.957251,0
4370,BENIGN,0,1.0,0.810888,0.881814,1.0,1.0,0.938541,0.0,0.938541,0
4371,OBVIOUS_ATTACK,1,0.5,0.0,0.44537,0.0,0.0,0.239074,0.7,0.0,1
4372,BENIGN,0,1.0,0.865082,0.823997,1.0,1.0,0.937816,0.0,0.937816,0
4373,BENIGN,0,1.0,0.734952,0.862312,1.0,1.0,0.919453,0.0,0.919453,0
4374,BENIGN,0,1.0,0.850756,0.880379,1.0,1.0,0.946227,0.0,0.946227,0
4375,BENIGN,0,1.0,0.94915,0.906221,1.0,1.0,0.971074,0.0,0.971074,0
4376,BENIGN,0,1.0,0.772985,0.838809,1.0,1.0,0.922359,0.0,0.922359,0
4377,BENIGN,0,1.0,0.809187,0.939426,1.0,1.0,0.949723,0.0,0.949723,0
4378,BENIGN,0,1.0,0.926048,0.939453,1.0,1.0,0.9731,0.0,0.9731,0
4379,BENIGN,0,1.0,0.92882,0.814366,1.0,1.0,0.948637,0.0,0.948637,0
4380,BENIGN,0,1.0,0.976959,0.883129,1.0,1.0,0.972017,0.0,0.972017,0
4381,BENIGN,0,1.0,0.815112,0.90076,1.0,1.0,0.943174,0.0,0.943174,0
4382,OBVIOUS_ATTACK,1,0.5,0.177031,0.375633,0.0,0.0,0.260533,0.7,0.0,1
4383,OBVIOUS_ATTACK,1,0.0,0.174796,0.344545,0.0,0.0,0.103868,0.7,0.0,1
4384,BENIGN,0,1.0,0.822652,0.887174,1.0,0.0,0.791965,0.1,0.691965,0
4385,BENIGN,0,1.0,0.852027,1.0,1.0,1.0,0.970405,0.0,0.970405,0
4386,BENIGN,0,1.0,0.901292,0.903817,1.0,1.0,0.961022,0.0,0.961022,0
4387,BENIGN,0,1.0,0.935407,0.868538,1.0,1.0,0.960789,0.0,0.960789,0
4388,BENIGN,0,1.0,0.728086,0.9734,1.0,1.0,0.940297,0.0,0.940297,0
4389,BENIGN,0,1.0,0.942764,0.869918,1.0,1.0,0.962536,0.0,0.962536,0
4390,BENIGN,0,1.0,0.81969,0.918217,1.0,1.0,0.947581,0.0,0.947581,0
4391,BENIGN,0,1.0,0.883161,0.93316,1.0,1.0,0.963264,0.0,0.963264,0
4392,BENIGN,0,1.0,0.776872,0.942108,1.0,1.0,0.943796,0.0,0.943796,0
4393,STEALTH_ATTACK,1,1.0,0.54584,0.734919,1.0,0.0,0.706152,0.3,0.406152,1
4394,BENIGN,0,1.0,0.86543,0.938199,1.0,0.0,0.810726,0.1,0.710726,0
4395,OBVIOUS_ATTACK,1,0.0,0.0,0.270716,0.0,0.0,0.054143,0.7,0.0,1
4396,BENIGN,0,1.0,0.749177,0.89946,1.0,1.0,0.929727,0.0,0.929727,0
4397,STEALTH_ATTACK,1,1.0,0.451129,0.755126,0.0,1.0,0.691251,0.15,0.541251,1
4398,BENIGN,0,1.0,0.899974,0.883114,1.0,1.0,0.956618,0.0,0.956618,0
4399,BENIGN,0,1.0,0.934866,0.91873,1.0,1.0,0.970719,0.0,0.970719,0
4400,BENIGN,0,1.0,0.88358,0.90602,1.0,1.0,0.95792,0.0,0.95792,0
4401,BENIGN,0,1.0,0.874324,0.922997,1.0,1.0,0.959464,0.0,0.959464,0
4402,BENIGN,0,1.0,0.84335,0.899864,1.0,1.0,0.948643,0.0,0.948643,0
4403,BENIGN,0,1.0,0.781491,0.801897,1.0,1.0,0.916678,0.0,0.916678,0
4404,STEALTH_ATTACK,1,1.0,0.497931,0.691646,0.0,1.0,0.687915,0.35,0.337915,1
4405,BENIGN,0,1.0,0.741849,0.898179,1.0,1.0,0.928006,0.0,0.928006,0
4406,BENIGN,0,1.0,0.73181,0.846867,1.0,1.0,0.915736,0.0,0.915736,0
4407,STEALTH_ATTACK,1,1.0,0.552445,0.735006,0.0,1.0,0.70749,0.15,0.55749,1
4408,OBVIOUS_ATTACK,1,0.0,0.17697,0.454351,0.0,0.0,0.126264,0.7,0.0,1
4409,OBVIOUS_ATTACK,1,0.0,0.151626,0.256883,0.0,0.0,0.081702,0.5,0.0,1
4410,BENIGN,0,1.0,0.778938,0.958235,1.0,1.0,0.947435,0.0,0.947435,0
4411,BENIGN,0,1.0,0.872878,0.904787,1.0,1.0,0.955533,0.0,0.955533,0
4412,BENIGN,0,1.0,0.763068,0.933238,1.0,1.0,0.939261,0.0,0.939261,0
4413,BENIGN,0,1.0,0.671951,0.868616,1.0,1.0,0.908113,0.0,0.908113,0
4414,STEALTH_ATTACK,1,1.0,0.73,0.750677,0.0,0.0,0.596135,0.45,0.146135,1
4415,BENIGN,0,1.0,0.782759,0.939571,1.0,1.0,0.944466,0.2,0.744466,0
4416,BENIGN,0,1.0,0.955507,0.93896,1.0,1.0,0.978893,0.0,0.978893,0
4417,BENIGN,0,1.0,0.850759,0.905297,1.0,1.0,0.951211,0.0,0.951211,0
4418,BENIGN,0,1.0,0.800052,0.880178,1.0,1.0,0.936046,0.0,0.936046,0
4419,BENIGN,0,1.0,0.694997,0.948168,1.0,1.0,0.928633,0.0,0.928633,0
4420,BENIGN,0,1.0,0.681886,0.858993,0.0,1.0,0.758176,0.15,0.608176,1
4421,STEALTH_ATTACK,1,0.0,0.679803,0.731404,1.0,1.0,0.582241,0.0,0.582241,1
4422,BENIGN,0,1.0,0.878029,0.858231,1.0,1.0,0.947252,0.0,0.947252,0
4423,BENIGN,0,1.0,0.844172,0.916186,1.0,1.0,0.952072,0.0,0.952072,0
4424,BENIGN,0,1.0,1.0,0.850194,1.0,1.0,0.970039,0.0,0.970039,0
4425,OBVIOUS_ATTACK,1,0.0,0.123224,0.277484,0.0,0.0,0.080142,0.35,0.0,1
4426,BENIGN,0,1.0,0.812662,0.843934,1.0,0.0,0.781319,0.1,0.681319,0
4427,BENIGN,0,1.0,0.767156,0.81872,1.0,1.0,0.917175,0.0,0.917175,0
4428,OBVIOUS_ATTACK,1,0.0,0.113321,0.289105,0.0,0.0,0.080485,0.5,0.0,1
4429,BENIGN,0,1.0,0.73083,0.921191,1.0,1.0,0.930404,0.0,0.930404,0
4430,BENIGN,0,1.0,0.783591,0.925941,1.0,1.0,0.941907,0.0,0.941907,0
4431,BENIGN,0,1.0,0.767982,0.842797,1.0,1.0,0.922156,0.0,0.922156,0
4432,OBVIOUS_ATTACK,1,0.0,0.254848,0.325525,0.0,0.0,0.116075,0.7,0.0,1
4433,STEALTH_ATTACK,1,1.0,0.536419,0.72102,1.0,0.0,0.701488,0.1,0.601488,1
4434,BENIGN,0,1.0,0.926494,0.890799,1.0,1.0,0.963459,0.0,0.963459,0
4435,BENIGN,0,1.0,0.916099,0.817967,1.0,1.0,0.946813,0.0,0.946813,0
4436,BENIGN,0,1.0,1.0,0.873864,1.0,1.0,0.974773,0.0,0.974773,0
4437,BENIGN,0,1.0,0.743998,0.858881,1.0,1.0,0.920576,0.0,0.920576,0
4438,BENIGN,0,1.0,0.716932,0.936152,1.0,1.0,0.930617,0.0,0.930617,0
4439,BENIGN,0,1.0,0.840698,0.915536,1.0,1.0,0.951247,0.0,0.951247,0
4440,BENIGN,0,1.0,0.807093,0.914638,1.0,1.0,0.944346,0.0,0.944346,0
4441,BENIGN,0,1.0,0.897914,0.94297,1.0,1.0,0.968177,0.0,0.968177,0
4442,BENIGN,0,1.0,0.887072,0.931529,1.0,1.0,0.96372,0.0,0.96372,0
4443,BENIGN,0,1.0,0.697184,0.933704,1.0,1.0,0.926177,0.0,0.926177,0
4444,BENIGN,0,1.0,0.787652,0.915803,1.0,1.0,0.940691,0.0,0.940691,0
4445,BENIGN,0,1.0,0.819131,0.918401,1.0,1.0,0.947507,0.0,0.947507,0
4446,BENIGN,0,1.0,0.822476,0.88878,1.0,1.0,0.942251,0.0,0.942251,0
4447,OBVIOUS_ATTACK,1,0.0,0.151766,0.238452,0.0,0.0,0.078044,0.7,0.0,1
4448,BENIGN,0,1.0,0.756504,0.882876,1.0,1.0,0.927876,0.0,0.927876,0
4449,BENIGN,0,1.0,0.859985,0.913658,1.0,1.0,0.954729,0.0,0.954729,0
4450,BENIGN,0,1.0,0.827658,0.84897,1.0,1.0,0.935326,0.0,0.935326,0
4451,BENIGN,0,1.0,0.809021,0.891496,1.0,1.0,0.940104,0.0,0.940104,0
4452,STEALTH_ATTACK,1,0.0,0.623996,0.710652,0.0,1.0,0.41693,0.15,0.26693,1
4453,OBVIOUS_ATTACK,1,0.0,0.121599,0.255889,1.0,1.0,0.375498,0.45,0.0,1
4454,BENIGN,0,1.0,0.752807,0.870191,1.0,1.0,0.924599,0.0,0.924599,0
4455,BENIGN,0,1.0,0.838247,0.947169,1.0,1.0,0.957083,0.0,0.957083,0
4456,OBVIOUS_ATTACK,1,0.0,0.113713,0.233871,0.0,0.0,0.069517,0.7,0.0,1
4457,BENIGN,0,1.0,0.773629,0.872081,1.0,1.0,0.929142,0.0,0.929142,0
4458,STEALTH_ATTACK,1,1.0,0.464124,0.778504,1.0,0.0,0.698525,0.1,0.598525,1
4459,BENIGN,0,1.0,0.849595,0.94269,1.0,1.0,0.958457,0.0,0.958457,0
4460,BENIGN,0,1.0,0.719419,0.930639,1.0,1.0,0.930012,0.0,0.930012,0
4461,BENIGN,0,1.0,0.794047,1.0,1.0,1.0,0.958809,0.0,0.958809,0
4462,BENIGN,0,1.0,0.763397,0.942437,1.0,1.0,0.941167,0.0,0.941167,0
4463,STEALTH_ATTACK,1,1.0,0.394,0.727339,0.0,1.0,0.674268,0.15,0.524268,1
4464,BENIGN,0,1.0,0.877297,0.89224,1.0,1.0,0.953907,0.0,0.953907,0
4465,BENIGN,0,0.0,0.808493,0.886363,1.0,1.0,0.638971,0.0,0.638971,1
4466,BENIGN,0,1.0,0.779972,0.90041,0.0,1.0,0.786076,0.15,0.636076,1
4467,OBVIOUS_ATTACK,1,0.0,0.203466,0.272034,0.0,0.0,0.0951,0.7,0.0,1
4468,BENIGN,0,1.0,0.94344,0.98144,1.0,1.0,0.984976,0.0,0.984976,0
4469,BENIGN,0,1.0,0.880324,0.86109,1.0,1.0,0.948283,0.0,0.948283,0
4470,BENIGN,0,1.0,0.830734,0.90661,1.0,1.0,0.947469,0.0,0.947469,0
4471,BENIGN,0,1.0,0.790931,0.892317,1.0,1.0,0.936649,0.0,0.936649,0
4472,BENIGN,0,1.0,0.825824,0.926861,1.0,1.0,0.950537,0.0,0.950537,0
4473,BENIGN,0,1.0,0.775449,0.954537,1.0,1.0,0.945997,0.0,0.945997,0
4474,STEALTH_ATTACK,1,1.0,0.401035,0.69825,1.0,1.0,0.819857,0.0,0.819857,0
4475,BENIGN,0,1.0,0.799754,0.910706,1.0,1.0,0.942092,0.0,0.942092,0
4476,STEALTH_ATTACK,1,0.5,0.677253,0.792309,1.0,1.0,0.743912,0.15,0.593912,1
4477,OBVIOUS_ATTACK,1,0.0,0.176947,0.402077,0.0,0.0,0.115805,0.7,0.0,1
4478,BENIGN,0,0.0,0.897006,0.914855,1.0,1.0,0.662372,0.0,0.662372,0
4479,OBVIOUS_ATTACK,1,0.0,0.080701,0.357474,0.0,0.0,0.087635,0.7,0.0,1
4480,BENIGN,0,1.0,0.787543,0.858355,1.0,1.0,0.92918,0.0,0.92918,0
4481,BENIGN,0,1.0,0.875194,0.942901,1.0,1.0,0.963619,0.0,0.963619,0
4482,OBVIOUS_ATTACK,1,0.0,0.239168,0.340323,1.0,0.0,0.265898,0.55,0.0,1
4483,BENIGN,0,1.0,0.811416,0.919399,1.0,1.0,0.946163,0.2,0.746163,0
4484,BENIGN,0,1.0,0.833127,0.890721,1.0,1.0,0.94477,0.0,0.94477,0
4485,BENIGN,0,1.0,0.856096,0.924966,1.0,1.0,0.956212,0.0,0.956212,0
4486,BENIGN,0,1.0,0.690561,0.857111,1.0,1.0,0.909534,0.0,0.909534,0
4487,BENIGN,0,1.0,0.766582,0.88348,1.0,1.0,0.930012,0.0,0.930012,0
4488,BENIGN,0,1.0,0.869663,0.903399,1.0,1.0,0.954612,0.0,0.954612,0
4489,BENIGN,0,1.0,0.778612,0.926899,1.0,1.0,0.941102,0.0,0.941102,0
4490,BENIGN,0,1.0,0.953652,0.992999,1.0,1.0,0.98933,0.0,0.98933,0
4491,OBVIOUS_ATTACK,1,0.0,0.083085,0.400287,0.0,0.0,0.096674,0.7,0.0,1
4492,BENIGN,0,1.0,0.846477,0.952077,1.0,1.0,0.959711,0.0,0.959711,0
4493,BENIGN,0,1.0,0.854631,0.913447,1.0,1.0,0.953615,0.0,0.953615,0
4494,BENIGN,0,1.0,0.931683,0.86752,1.0,1.0,0.959841,0.0,0.959841,0
4495,STEALTH_ATTACK,1,0.5,0.580875,0.678729,1.0,0.0,0.551921,0.25,0.301921,1
4496,BENIGN,0,1.0,0.77877,0.94167,1.0,1.0,0.944088,0.0,0.944088,0
4497,BENIGN,0,1.0,0.839614,0.921087,1.0,1.0,0.95214,0.0,0.95214,0
4498,BENIGN,0,1.0,0.80091,0.890574,1.0,1.0,0.938297,0.0,0.938297,0
4499,BENIGN,0,1.0,0.691111,0.911034,1.0,1.0,0.920429,0.0,0.920429,0
4500,BENIGN,0,1.0,0.896636,0.909493,1.0,1.0,0.961226,0.0,0.961226,0
4501,BENIGN,0,1.0,0.881004,0.886561,1.0,1.0,0.953513,0.0,0.953513,0
4502,BENIGN,0,1.0,0.852782,0.908962,1.0,1.0,0.952349,0.0,0.952349,0
4503,BENIGN,0,1.0,0.89183,0.912874,1.0,1.0,0.960941,0.0,0.960941,0
4504,BENIGN,0,1.0,0.784621,0.964837,1.0,1.0,0.949892,0.0,0.949892,0
4505,BENIGN,0,1.0,0.842089,0.965416,1.0,1.0,0.961501,0.0,0.961501,0
4506,BENIGN,0,1.0,0.798242,0.914971,1.0,1.0,0.942643,0.0,0.942643,0
4507,BENIGN,0,1.0,0.738834,0.938442,1.0,1.0,0.935455,0.0,0.935455,0
4508,BENIGN,0,1.0,0.750219,0.847463,1.0,1.0,0.919536,0.0,0.919536,0
4509,BENIGN,0,1.0,0.942974,0.92426,1.0,1.0,0.973447,0.0,0.973447,0
4510,BENIGN,0,1.0,0.847711,0.910778,1.0,1.0,0.951698,0.0,0.951698,0
4511,OBVIOUS_ATTACK,1,0.0,0.269785,0.311409,0.0,0.0,0.116239,0.55,0.0,1
4512,BENIGN,0,1.0,0.722793,0.873975,1.0,1.0,0.919353,0.0,0.919353,0
4513,BENIGN,0,1.0,0.92046,0.969106,1.0,1.0,0.977913,0.0,0.977913,0
4514,BENIGN,0,1.0,0.807727,1.0,1.0,1.0,0.961545,0.0,0.961545,0
4515,BENIGN,0,1.0,0.86266,0.915466,1.0,1.0,0.955625,0.0,0.955625,0
4516,BENIGN,0,1.0,0.719866,0.866091,1.0,1.0,0.917191,0.0,0.917191,0
4517,BENIGN,0,1.0,0.741528,0.994102,0.0,1.0,0.797126,0.15,0.647126,1
4518,BENIGN,0,1.0,0.840487,0.880432,1.0,1.0,0.944184,0.0,0.944184,0
4519,BENIGN,0,1.0,0.824823,0.918871,1.0,1.0,0.948739,0.0,0.948739,0
4520,BENIGN,0,1.0,0.818471,0.955729,1.0,1.0,0.95484,0.0,0.95484,0
4521,BENIGN,0,1.0,0.76546,0.868831,1.0,1.0,0.926858,0.0,0.926858,0
4522,BENIGN,0,1.0,0.787506,0.898824,1.0,0.0,0.787266,0.1,0.687266,0
4523,OBVIOUS_ATTACK,1,0.5,0.249747,0.380064,0.0,0.0,0.275962,0.7,0.0,1
4524,BENIGN,0,1.0,0.714141,0.854527,1.0,1.0,0.913733,0.0,0.913733,0
4525,BENIGN,0,1.0,1.0,0.976107,1.0,1.0,0.995221,0.0,0.995221,0
4526,BENIGN,0,1.0,0.869278,0.837121,1.0,1.0,0.94128,0.0,0.94128,0
4527,BENIGN,0,1.0,0.753536,0.904208,1.0,1.0,0.931549,0.0,0.931549,0
4528,BENIGN,0,1.0,0.796136,0.868893,0.0,1.0,0.783006,0.15,0.633006,1
4529,BENIGN,0,1.0,0.844229,1.0,1.0,1.0,0.968846,0.0,0.968846,0
4530,BENIGN,0,1.0,0.87032,0.922024,1.0,1.0,0.958469,0.0,0.958469,0
4531,OBVIOUS_ATTACK,1,0.0,0.117355,0.321561,0.0,0.0,0.087783,0.55,0.0,1
4532,OBVIOUS_ATTACK,1,0.0,0.250678,0.312636,0.0,0.0,0.112663,0.7,0.0,1
4533,BENIGN,0,1.0,0.761331,0.871494,0.0,1.0,0.776565,0.15,0.626565,1
4534,STEALTH_ATTACK,1,0.0,0.73,0.762689,1.0,0.0,0.448538,0.1,0.348538,1
4535,OBVIOUS_ATTACK,1,0.0,0.212908,0.372766,0.0,0.0,0.117135,0.5,0.0,1
4536,BENIGN,0,1.0,0.831331,0.918431,1.0,1.0,0.949952,0.0,0.949952,0
4537,STEALTH_ATTACK,1,1.0,0.38204,0.653271,1.0,0.0,0.657062,0.3,0.357062,1
4538,BENIGN,0,1.0,0.854402,0.865796,1.0,1.0,0.944039,0.0,0.944039,0
4539,OBVIOUS_ATTACK,1,0.0,0.210135,0.342789,0.0,0.0,0.110585,0.7,0.0,1
4540,BENIGN,0,1.0,0.8447,0.945625,1.0,1.0,0.958065,0.0,0.958065,0
4541,BENIGN,0,1.0,0.813531,0.976665,1.0,1.0,0.958039,0.0,0.958039,0
4542,BENIGN,0,1.0,0.798931,1.0,1.0,1.0,0.959786,0.0,0.959786,0
4543,BENIGN,0,1.0,0.821202,0.879566,1.0,1.0,0.940154,0.0,0.940154,0
4544,OBVIOUS_ATTACK,1,0.0,0.170607,0.199186,0.0,0.0,0.073959,0.7,0.0,1
4545,OBVIOUS_ATTACK,1,0.0,0.126207,0.316357,0.0,0.0,0.088513,0.5,0.0,1
4546,STEALTH_ATTACK,1,1.0,0.536189,0.683489,0.0,0.0,0.543936,0.45,0.093936,1
4547,BENIGN,0,1.0,0.858795,0.937635,1.0,1.0,0.959286,0.0,0.959286,0
4548,BENIGN,0,1.0,0.64776,0.814029,1.0,1.0,0.892358,0.0,0.892358,0
4549,OBVIOUS_ATTACK,1,0.5,0.101767,0.199688,0.0,0.0,0.210291,0.5,0.0,1
4550,BENIGN,0,1.0,0.782832,0.92313,1.0,1.0,0.941192,0.0,0.941192,0
4551,BENIGN,0,1.0,0.724381,0.893447,1.0,1.0,0.923566,0.0,0.923566,0
4552,BENIGN,0,1.0,0.771937,0.915952,1.0,1.0,0.937578,0.0,0.937578,0
4553,BENIGN,0,1.0,0.857732,0.973418,1.0,1.0,0.96623,0.0,0.96623,0
4554,BENIGN,0,1.0,0.818318,0.919826,1.0,1.0,0.947629,0.0,0.947629,0
4555,BENIGN,0,1.0,0.734796,0.88011,1.0,1.0,0.922981,0.0,0.922981,0
4556,BENIGN,0,1.0,0.688613,0.878369,1.0,1.0,0.913396,0.0,0.913396,0
4557,BENIGN,0,1.0,0.829888,0.808351,1.0,1.0,0.927648,0.0,0.927648,0
4558,BENIGN,0,1.0,0.888961,0.887977,1.0,1.0,0.955388,0.0,0.955388,0
4559,BENIGN,0,1.0,0.911014,0.927871,1.0,1.0,0.967777,0.0,0.967777,0
4560,BENIGN,0,1.0,0.851468,0.947698,1.0,1.0,0.959833,0.0,0.959833,0
4561,BENIGN,0,1.0,0.807487,0.863222,1.0,1.0,0.934142,0.0,0.934142,0
4562,BENIGN,0,1.0,0.764763,0.879841,1.0,1.0,0.928921,0.0,0.928921,0
4563,BENIGN,0,1.0,0.874354,0.91283,1.0,0.0,0.807437,0.1,0.707437,0
4564,OBVIOUS_ATTACK,1,0.0,0.100563,0.286136,0.0,0.0,0.07734,0.7,0.0,1
4565,BENIGN,0,1.0,0.818271,0.891183,1.0,1.0,0.941891,0.0,0.941891,0
4566,BENIGN,0,1.0,0.951641,0.90898,1.0,1.0,0.972124,0.0,0.972124,0
4567,BENIGN,0,1.0,0.845836,0.798098,1.0,1.0,0.928787,0.0,0.928787,0
4568,BENIGN,0,1.0,0.7639,0.928524,1.0,1.0,0.938485,0.0,0.938485,0
4569,BENIGN,0,1.0,0.792946,0.943,1.0,1.0,0.947189,0.0,0.947189,0
4570,STEALTH_ATTACK,1,1.0,0.610386,0.732922,1.0,0.0,0.718662,0.1,0.618662,1
4571,OBVIOUS_ATTACK,1,0.0,0.030842,0.355819,0.0,0.0,0.077332,0.7,0.0,1
4572,BENIGN,0,1.0,0.707228,0.90831,1.0,0.0,0.773108,0.1,0.673108,0
4573,STEALTH_ATTACK,1,1.0,0.47526,0.722428,1.0,1.0,0.839538,0.2,0.639538,1
4574,BENIGN,0,1.0,0.849054,0.917114,1.0,1.0,0.953234,0.0,0.953234,0
4575,BENIGN,0,1.0,0.878413,0.836725,1.0,1.0,0.943028,0.0,0.943028,0
4576,BENIGN,0,1.0,0.829927,0.857594,1.0,1.0,0.937504,0.0,0.937504,0
4577,OBVIOUS_ATTACK,1,0.0,0.257445,0.329016,0.0,0.0,0.117292,0.7,0.0,1
4578,BENIGN,0,1.0,0.855309,0.943472,1.0,1.0,0.959756,0.0,0.959756,0
4579,OBVIOUS_ATTACK,1,0.0,0.139455,0.328422,0.0,0.0,0.093575,0.55,0.0,1
4580,BENIGN,0,1.0,0.747061,0.880648,1.0,1.0,0.925542,0.0,0.925542,0
4581,OBVIOUS_ATTACK,1,0.0,0.081468,0.283204,0.0,0.0,0.072934,0.7,0.0,1
4582,BENIGN,0,1.0,0.940318,0.961406,1.0,1.0,0.980345,0.0,0.980345,0
4583,OBVIOUS_ATTACK,1,0.0,0.13408,0.360265,0.0,0.0,0.098869,0.7,0.0,1
4584,BENIGN,0,1.0,0.794792,0.904141,1.0,1.0,0.939787,0.0,0.939787,0
4585,BENIGN,0,1.0,0.774008,0.913385,1.0,1.0,0.937479,0.0,0.937479,0
4586,OBVIOUS_ATTACK,1,0.0,0.289319,0.325449,0.0,0.0,0.122954,0.7,0.0,1
4587,BENIGN,0,1.0,0.876429,0.958055,1.0,1.0,0.966897,0.0,0.966897,0
4588,BENIGN,0,1.0,0.81934,0.909048,1.0,1.0,0.945677,0.0,0.945677,0
4589,BENIGN,0,1.0,0.821653,0.855685,1.0,1.0,0.935468,0.0,0.935468,0
4590,STEALTH_ATTACK,1,1.0,0.656155,0.762743,1.0,1.0,0.88378,0.0,0.88378,0
4591,BENIGN,0,1.0,0.771931,0.923607,1.0,1.0,0.939108,0.0,0.939108,0
4592,BENIGN,0,1.0,0.915654,0.912383,1.0,1.0,0.965607,0.2,0.765607,0
4593,BENIGN,0,1.0,0.815697,0.975927,1.0,1.0,0.958325,0.0,0.958325,0
4594,BENIGN,0,1.0,0.901241,0.83853,1.0,1.0,0.947954,0.0,0.947954,0
