event_id,log_message,trust_score,identity_valid,runtime_anomaly,trace_path_consistent,invocation_frequency,namespace_violation,process_anomaly,connection_score,ground_truth_label,event_type
3484,Service mesh routing applied to request,0.840871,True,False,True,2.302541,False,False,0.830365,0,BENIGN
3485,TLS handshake completed successfully,0.737491,True,False,True,1.556661,False,False,0.832897,0,BENIGN
3486,Service mesh routing applied to request,0.84083,True,False,True,3.3149,False,False,0.890277,0,BENIGN
3487,Health check passed for pod user-profile-7f4d,0.741447,True,False,True,3.414018,False,False,0.867346,0,BENIGN
3488,Database query executed in 12ms,0.747213,True,False,True,1.672148,False,False,0.855881,0,BENIGN
3489,Cache hit for request id 8821,0.799987,True,False,True,1.220858,False,False,0.768451,0,BENIGN
3490,UNAUTHORIZED: Token replay detected from unknown source,0.060296,False,True,False,35.511483,True,True,0.150423,1,OBVIOUS_ATTACK
3491,Health check passed for pod user-profile-7f4d,0.830277,True,False,True,2.717347,False,False,0.941356,0,BENIGN
3492,Request forwarded to user-profile-service,0.766409,True,False,True,1.855838,False,False,0.873309,0,BENIGN
3493,Service health check passed,0.579132,True,True,False,6.177695,False,False,0.530936,1,STEALTH_ATTACK
3494,UNAUTHORIZED: Token replay detected from unknown source,0.303242,False,True,False,25.065309,True,True,0.140175,1,OBVIOUS_ATTACK
3495,gRPC call to payment-service returned 200,0.773361,True,False,True,2.995018,False,False,0.876928,0,BENIGN
3496,Metric exported to prometheus endpoint,0.815775,True,False,True,1.582918,False,False,0.775902,0,BENIGN
3497,Service health check passed,0.531773,True,False,True,4.067986,False,False,0.613762,1,STEALTH_ATTACK
3498,Request processed in 23ms,0.774201,True,False,True,1.657189,False,False,0.926136,0,BENIGN
3499,Cache hit for request id 8821,0.829109,True,False,True,2.244989,False,False,0.850183,0,BENIGN
3500,Unauthorized API access attempt blocked at gateway,0.102016,False,True,False,36.450894,True,False,0.09993,1,OBVIOUS_ATTACK
3501,Request forwarded to user-profile-service,0.786137,True,False,True,2.130001,False,False,0.898223,0,BENIGN
3502,Service mesh routing applied to request,0.883407,True,False,True,1.540311,False,False,0.873523,0,BENIGN
3503,Request processed in 45ms,0.526835,True,True,False,5.30984,False,False,0.615882,1,STEALTH_ATTACK
3504,Request forwarded to user-profile-service,0.803335,True,False,True,3.229378,False,False,0.822545,0,BENIGN
3505,UNAUTHORIZED: Token replay detected from unknown source,0.223616,False,True,False,33.677205,True,True,0.172049,1,OBVIOUS_ATTACK
3506,Request processed in 23ms,0.824884,True,False,True,2.417669,False,False,0.782965,0,BENIGN
3507,Service request processed successfully,0.766052,True,False,True,2.854633,False,False,0.842747,0,BENIGN
3508,Replay attack detected: token already consumed,0.272747,False,True,False,32.462354,True,True,0.104565,1,OBVIOUS_ATTACK
3509,Metric exported to prometheus endpoint,0.813263,True,False,True,1.622344,False,False,0.89502,0,BENIGN
3510,Service mesh routing applied to request,0.99265,False,False,True,1.910096,False,False,0.771607,0,BENIGN
3511,Connection established to downstream service,0.861955,True,False,True,2.323301,False,False,0.887296,0,BENIGN
3512,Service request processed successfully,0.895593,True,False,True,2.146639,False,False,0.909972,0,BENIGN
3513,TLS handshake completed successfully,0.850441,True,False,True,0.958055,False,True,0.816369,0,BENIGN
3514,Connection established to downstream service,0.8024,True,False,False,2.289275,False,True,0.878936,0,BENIGN
3515,Token validated for service account payment-svc,0.863054,True,False,True,2.084483,False,False,0.806136,0,BENIGN
3516,Request processed in 23ms,0.974875,False,False,True,1.700858,False,False,0.769056,0,BENIGN
3517,Invalid JWT signature - authentication failed for service,0.126105,True,True,False,35.389844,True,True,0.17815,1,OBVIOUS_ATTACK
3518,Database query executed in 12ms,0.804811,True,False,True,3.306418,False,False,0.739726,0,BENIGN
3519,gRPC call to payment-service returned 200,0.900067,True,False,True,2.185319,False,False,0.775273,0,BENIGN
3520,Token validated for service account payment-svc,0.830982,True,False,False,2.915549,False,False,0.748799,0,BENIGN
3521,Cache hit for request id 8821,0.891993,True,False,True,3.734454,False,False,0.922628,0,BENIGN
3522,Service mesh routing applied to request,0.996142,True,False,True,2.158939,False,False,0.839776,0,BENIGN
3523,Health check passed for pod user-profile-7f4d,0.999822,True,False,True,2.035535,False,False,0.814116,0,BENIGN
3524,Database query executed in 12ms,0.827357,True,False,True,2.382288,False,False,0.784036,0,BENIGN
3525,UNAUTHORIZED: Token replay detected from unknown source,0.057116,True,True,False,21.45707,True,True,0.322563,1,OBVIOUS_ATTACK
3526,Cross-namespace access denied - invalid token provided,0.146648,False,True,False,45.431578,True,True,0.054018,1,OBVIOUS_ATTACK
3527,Metric exported to prometheus endpoint,0.852611,True,False,True,1.776956,False,False,0.884441,0,BENIGN
3528,Cache hit for request id 8821,0.935124,True,False,True,1.902408,False,False,0.812083,0,BENIGN
3529,gRPC call to payment-service returned 200,0.90269,True,False,True,3.126616,False,False,0.843027,0,BENIGN
3530,Cache hit for request id 8821,0.914836,True,False,True,4.206427,False,False,0.693354,0,BENIGN
3531,Token validated for service account payment-svc,0.853559,True,False,True,2.667983,False,False,0.797337,0,BENIGN
3532,UNAUTHORIZED: Token replay detected from unknown source,0.154988,True,True,False,28.427073,True,True,0.003223,1,OBVIOUS_ATTACK
3533,Namespace policy check passed,0.821123,False,False,True,2.955186,False,False,0.943988,0,BENIGN
3534,Connection established to downstream service,0.971559,True,False,True,2.251638,False,False,0.758716,0,BENIGN
3535,gRPC call to payment-service returned 200,0.827965,True,False,True,2.90759,False,False,0.927883,0,BENIGN
3536,Token validated for service account payment-svc,0.841865,True,False,True,2.703955,False,False,0.968515,0,BENIGN
3537,gRPC call completed with status 200,0.726882,True,False,False,6.472125,False,False,0.559195,1,STEALTH_ATTACK
3538,Rejected request: unknown service identity presented,0.183038,False,True,False,28.358561,True,True,0.0,1,OBVIOUS_ATTACK
3539,Service request processed successfully,0.907484,True,False,True,2.943894,False,False,0.950274,0,BENIGN
3540,API call completed with expected response,0.605938,True,True,False,6.35588,False,True,0.6146,1,STEALTH_ATTACK
3541,Security policy violation: cross-boundary access rejected,0.181728,False,True,False,17.874314,True,True,0.105426,1,OBVIOUS_ATTACK
3542,Cache hit for request id 8821,0.715868,True,False,True,1.67638,False,False,0.80319,0,BENIGN
3543,Database query executed in 12ms,0.83952,True,False,True,1.193194,False,False,0.83569,0,BENIGN
3544,Request processed in 23ms,0.716066,True,False,True,1.727964,False,False,0.839904,0,BENIGN
3545,User authentication completed for service account order-svc,0.834181,True,False,True,4.403174,False,False,0.824915,0,BENIGN
3546,Metric exported to prometheus endpoint,0.875478,True,False,True,2.216678,False,True,0.902836,0,BENIGN
3547,Cross-namespace access denied - invalid token provided,0.225606,False,True,False,24.618326,True,True,0.158934,1,OBVIOUS_ATTACK
3548,Health check passed for pod user-profile-7f4d,0.812768,True,False,True,3.105526,False,False,0.805258,0,BENIGN
3549,Request forwarded to user-profile-service,0.78281,True,False,True,2.320064,False,False,0.868162,0,BENIGN
3550,Service mesh routing applied to request,0.829847,True,False,True,2.696031,False,False,0.866206,0,BENIGN
3551,Unauthorized API access attempt blocked at gateway,0.115361,True,True,False,25.777009,True,True,0.036455,1,OBVIOUS_ATTACK
3552,Request processed in 23ms,0.825102,True,False,True,1.896712,False,False,0.871301,0,BENIGN
3553,gRPC call to payment-service returned 200,0.96343,True,False,True,1.388342,False,False,0.714822,0,BENIGN
3554,Health check passed for pod user-profile-7f4d,0.679263,True,False,True,2.982753,False,False,0.839973,0,BENIGN
3555,TLS handshake completed successfully,0.791341,True,False,True,3.353284,False,False,0.903763,0,BENIGN
3556,gRPC call to payment-service returned 200,0.927134,True,False,True,2.91209,False,False,0.891465,0,BENIGN
3557,gRPC call to payment-service returned 200,0.758327,True,False,True,0.5,False,False,0.899733,0,BENIGN
3558,Request forwarded to user-profile-service,0.805178,True,False,True,3.137466,False,False,0.775783,0,BENIGN
3559,Cache hit for request id 8821,0.720145,True,False,True,2.147745,False,False,0.860885,0,BENIGN
3560,Service mesh routing applied to request,0.843017,True,False,True,3.761665,False,False,0.852975,0,BENIGN
3561,Namespace policy check passed,0.783799,True,False,True,3.634038,False,False,0.850144,0,BENIGN
3562,gRPC call to payment-service returned 200,0.920239,True,False,True,4.980949,False,False,0.972467,0,BENIGN
3563,Database query executed in 12ms,0.877361,True,False,True,3.378302,False,False,0.968238,0,BENIGN
3564,Database query executed in 12ms,0.824524,True,False,True,1.214833,False,False,0.795818,0,BENIGN
3565,Database query executed in 12ms,0.852879,True,False,True,3.102708,False,False,0.839365,0,BENIGN
3566,Request processed in 45ms,0.499323,True,True,False,6.374733,True,False,0.660486,1,STEALTH_ATTACK
3567,Database query executed in 12ms,0.710494,True,False,True,1.933633,False,False,0.82758,0,BENIGN
3568,Request forwarded to user-profile-service,0.801839,True,False,False,2.25512,False,False,0.650504,0,BENIGN
3569,Service mesh routing applied to request,0.791172,True,False,True,0.844744,False,False,0.769017,0,BENIGN
3570,gRPC call completed with status 200,0.546265,False,True,False,7.109926,False,True,0.403224,1,STEALTH_ATTACK
3571,gRPC call to payment-service returned 200,0.833561,True,False,True,3.32608,False,False,0.703291,0,BENIGN
3572,Database query executed in 12ms,0.888327,True,False,True,3.080472,False,False,0.887316,0,BENIGN
3573,Service request processed successfully,0.76827,True,False,True,2.846255,False,False,0.872036,0,BENIGN
3574,Service mesh routing applied to request,0.956589,True,False,True,2.350832,False,True,0.79399,0,BENIGN
3575,Metric exported to prometheus endpoint,0.870356,True,False,True,0.921853,False,False,0.780209,0,BENIGN
3576,User authentication completed for service account order-svc,0.88106,True,False,True,1.972775,False,False,0.826895,0,BENIGN
3577,Authentication failure: invalid payload structure detected,0.085467,False,True,False,36.683887,False,True,0.0,1,OBVIOUS_ATTACK
3578,Replay attack detected: token already consumed,0.10729,False,True,False,36.25162,True,True,0.167905,1,OBVIOUS_ATTACK
3579,Token validated for service account payment-svc,0.899232,True,False,True,2.402141,True,False,0.846313,0,BENIGN
3580,Service routing policy applied,0.534972,True,False,False,5.014213,False,False,0.73,1,STEALTH_ATTACK
3581,Health check passed for pod user-profile-7f4d,0.782057,True,False,False,2.1206,False,False,0.886226,0,BENIGN
3582,Token validated for service account payment-svc,0.858612,True,False,True,2.393072,False,False,0.943353,0,BENIGN
3583,Cache hit for request id 8821,0.933275,True,False,True,2.597183,False,True,0.851982,0,BENIGN
3584,Token validated for service account payment-svc,0.83808,True,False,True,0.89945,False,True,0.781811,0,BENIGN
3585,Token validated for service request,0.682341,True,False,False,4.925372,True,True,0.420029,1,STEALTH_ATTACK
3586,Health check passed for pod user-profile-7f4d,0.928378,True,True,True,2.726443,False,False,0.798562,0,BENIGN
3587,Authentication failure: invalid payload structure detected,0.121767,True,True,False,17.382506,True,True,0.140609,1,OBVIOUS_ATTACK
3588,Request forwarded to user-profile-service,0.918687,True,False,True,2.715049,False,False,0.758034,0,BENIGN
3589,Request forwarded to user-profile-service,0.942605,True,False,True,2.05866,False,False,0.727222,0,BENIGN
3590,Service request processed successfully,0.892895,True,False,True,2.225435,False,False,0.683995,0,BENIGN
3591,Service mesh routing applied to request,0.96801,True,False,True,3.641229,False,False,0.742331,0,BENIGN
3592,Token validated for service request,0.69997,True,False,False,5.02026,False,True,0.450485,1,STEALTH_ATTACK
3593,Metric exported to prometheus endpoint,0.827928,True,False,True,1.543153,False,False,0.739359,0,BENIGN
3594,Database query executed in 12ms,0.84736,True,False,True,3.105382,False,False,0.950145,0,BENIGN
3595,Health check passed for pod user-profile-7f4d,0.868658,True,False,True,4.196795,False,False,0.898449,0,BENIGN
3596,Request processed in 23ms,0.882746,True,False,True,3.088898,False,False,0.73335,0,BENIGN
3597,Metric exported to prometheus endpoint,0.964289,True,False,True,2.80172,False,False,0.840364,0,BENIGN
3598,Token validated for service account payment-svc,0.901044,True,False,True,2.644244,False,False,0.763071,0,BENIGN
3599,Metric exported to prometheus endpoint,0.7844,True,False,True,2.550952,False,False,0.768559,0,BENIGN
3600,Service mesh routing applied to request,0.833538,True,False,True,2.060699,False,False,0.788385,0,BENIGN
3601,Service mesh routing applied to request,0.883269,True,False,True,4.068595,False,False,0.737323,0,BENIGN
3602,Invalid JWT signature - authentication failed for service,0.075623,False,True,False,30.124082,True,True,0.143603,1,OBVIOUS_ATTACK
3603,Authentication failure: invalid payload structure detected,0.127652,True,True,False,18.291006,True,True,0.049138,1,OBVIOUS_ATTACK
3604,Request forwarded to user-profile-service,0.83575,True,False,True,2.818185,False,False,0.759614,0,BENIGN
3605,Connection established to downstream service,0.864899,True,False,True,2.130085,False,False,0.779071,0,BENIGN
3606,ALERT: Privilege escalation attempt detected in container,0.136663,False,True,False,28.16423,False,True,0.12575,1,OBVIOUS_ATTACK
3607,Request processed in 45ms,0.639722,False,True,True,5.337426,False,False,0.546589,1,STEALTH_ATTACK
3608,Connection established to downstream service,0.863085,True,False,True,3.525583,False,False,0.826611,0,BENIGN
3609,Metric exported to prometheus endpoint,0.882916,True,False,True,3.058574,False,False,0.795193,0,BENIGN
3610,Database query executed in 12ms,0.91154,True,False,True,2.517777,False,False,0.90589,0,BENIGN
3611,TLS handshake completed successfully,0.882567,True,False,True,1.922133,False,False,0.816658,0,BENIGN
3612,Request processed in 23ms,0.96879,True,False,True,1.252705,False,False,0.922851,0,BENIGN
3613,Request forwarded to user-profile-service,0.773322,True,False,True,2.738713,False,False,0.91442,0,BENIGN
3614,Health check passed for pod user-profile-7f4d,0.904263,True,False,True,3.462968,False,False,0.758088,0,BENIGN
3615,Service routing policy applied,0.488142,True,False,True,4.183475,False,False,0.497986,1,STEALTH_ATTACK
3616,Metric exported to prometheus endpoint,0.923475,True,False,True,1.748404,False,False,0.955432,0,BENIGN
3617,Connection established to downstream service,0.778189,True,False,True,2.549865,False,False,0.775799,0,BENIGN
3618,Connection established to downstream service,0.92808,True,False,False,2.206538,False,False,0.934844,0,BENIGN
3619,Database query executed in 12ms,0.871845,True,False,True,2.619945,False,False,0.97885,0,BENIGN
3620,Connection established successfully,0.461725,True,False,True,4.887329,False,True,0.471731,1,STEALTH_ATTACK
3621,Request forwarded to user-profile-service,0.762233,True,False,True,3.825591,False,False,0.722171,0,BENIGN
3622,UNAUTHORIZED: Token replay detected from unknown source,0.086012,False,True,False,21.449645,True,False,0.085347,1,OBVIOUS_ATTACK
3623,Cache hit for request id 8821,0.886625,True,False,True,3.630421,False,False,0.796311,0,BENIGN
3624,UNAUTHORIZED: Token replay detected from unknown source,0.001336,True,True,False,24.298512,True,True,0.112963,1,OBVIOUS_ATTACK
3625,Service mesh routing applied to request,0.825114,True,False,True,2.490402,False,False,0.761538,0,BENIGN
3626,Connection established to downstream service,0.789477,True,False,True,0.648337,False,False,0.802225,0,BENIGN
3627,Metric exported to prometheus endpoint,0.812518,True,False,True,3.857204,False,False,0.96182,0,BENIGN
3628,Connection established to downstream service,0.753808,True,True,True,2.437464,False,False,0.810635,0,BENIGN
3629,Unauthorized API access attempt blocked at gateway,0.16447,False,True,False,23.888361,True,True,0.018549,1,OBVIOUS_ATTACK
3630,Service mesh routing applied to request,0.815535,True,False,True,2.608575,False,False,0.841544,0,BENIGN
3631,Invalid JWT signature - authentication failed for service,0.138163,False,True,False,21.932047,True,True,0.082619,1,OBVIOUS_ATTACK
3632,Request processed in 45ms,0.528418,False,False,True,7.174474,True,False,0.396619,1,STEALTH_ATTACK
3633,Request forwarded to user-profile-service,0.799562,True,False,True,2.404747,False,False,0.900745,0,BENIGN
3634,TLS handshake completed successfully,0.89576,True,False,True,1.341555,False,False,0.771008,0,BENIGN
3635,TLS handshake completed successfully,0.695686,True,False,True,1.636671,False,False,0.938874,0,BENIGN
3636,Service mesh routing applied to request,0.818576,True,False,True,2.175112,False,False,0.865333,0,BENIGN
3637,Service request processed successfully,0.872579,True,False,True,1.553686,False,False,0.787592,0,BENIGN
3638,Metric exported to prometheus endpoint,0.809301,True,False,True,2.585704,False,False,0.885333,0,BENIGN
3639,gRPC call to payment-service returned 200,0.808431,True,False,True,2.004611,False,False,0.851918,0,BENIGN
3640,Request forwarded to user-profile-service,0.863414,True,False,True,3.458826,False,False,0.882263,0,BENIGN
3641,Service request processed successfully,0.889374,True,False,True,1.9518,False,False,0.915675,0,BENIGN
3642,Health check passed for pod user-profile-7f4d,0.834586,True,False,True,0.845716,False,False,0.808355,0,BENIGN
3643,Service mesh routing applied to request,0.818586,True,False,True,2.863347,False,False,0.792569,0,BENIGN
3644,gRPC call to payment-service returned 200,0.794311,True,False,True,2.839515,False,False,0.857891,0,BENIGN
3645,Health check passed for pod user-profile-7f4d,0.860748,True,False,True,2.666016,False,False,0.718408,0,BENIGN
3646,Connection established to downstream service,0.729179,True,False,True,2.616338,False,False,0.927811,0,BENIGN
3647,Security policy violation: cross-boundary access rejected,0.093076,False,True,False,19.764022,False,False,0.176258,1,OBVIOUS_ATTACK
3648,Connection established to downstream service,0.871392,True,False,True,2.527497,False,False,0.789572,0,BENIGN
3649,Request processed in 45ms,0.37,False,True,True,5.341441,True,True,0.552524,1,STEALTH_ATTACK
3650,User authentication completed for service account order-svc,0.912189,True,False,True,4.023884,False,False,0.606017,0,BENIGN
3651,Token validated for service request,0.698113,True,True,False,5.881353,False,False,0.652011,1,STEALTH_ATTACK
3652,TLS handshake completed successfully,0.8514,True,False,True,2.658166,False,False,0.877215,0,BENIGN
3653,Metric exported to prometheus endpoint,0.866746,True,False,True,4.22508,False,True,0.803351,0,BENIGN
3654,Unauthorized API access attempt blocked at gateway,0.236292,True,False,False,27.641574,True,True,0.104674,1,OBVIOUS_ATTACK
3655,Namespace policy check passed,0.805173,True,False,True,2.517288,False,False,0.847044,0,BENIGN
3656,TLS handshake completed successfully,0.839703,True,False,True,0.920988,False,False,0.852021,0,BENIGN
3657,Database query executed in 12ms,0.843099,True,False,True,2.51508,False,False,0.834085,0,BENIGN
3658,Token validated for service account payment-svc,0.845744,True,False,True,2.418701,False,False,0.930976,0,BENIGN
3659,Request forwarded to user-profile-service,0.904851,True,False,True,2.648811,False,False,0.904241,0,BENIGN
3660,gRPC call to payment-service returned 200,0.83878,True,False,True,2.319133,False,False,0.85197,0,BENIGN
3661,TLS handshake completed successfully,0.755516,True,False,True,3.914535,False,False,0.822891,0,BENIGN
3662,Request processed in 23ms,0.966846,True,False,True,4.447527,False,False,0.899649,0,BENIGN
3663,Health check passed for pod user-profile-7f4d,0.907565,True,False,True,2.57332,False,False,0.840936,0,BENIGN
3664,Request processed in 23ms,0.889055,True,False,True,3.96706,False,False,0.864965,0,BENIGN
3665,Health check passed for pod user-profile-7f4d,0.872125,True,False,True,2.194924,False,False,0.829754,0,BENIGN
3666,Service mesh routing applied to request,0.7651,True,False,True,2.151958,False,False,0.72654,0,BENIGN
3667,gRPC call completed with status 200,0.634105,True,True,True,6.81481,False,False,0.508454,1,STEALTH_ATTACK
3668,Health check passed for pod user-profile-7f4d,0.838376,True,False,True,2.487613,False,False,0.828084,0,BENIGN
3669,Request processed in 23ms,0.963317,True,False,True,0.5,False,False,0.745468,0,BENIGN
3670,Cache hit for request id 8821,0.85816,True,False,True,3.088375,False,False,0.832073,0,BENIGN
3671,gRPC call to payment-service returned 200,0.833308,True,False,True,3.11917,False,False,0.824259,0,BENIGN
3672,Request processed in 23ms,0.850745,True,False,True,1.431198,False,False,0.89835,0,BENIGN
3673,Request forwarded to user-profile-service,0.810356,True,False,True,2.642774,False,False,0.896346,0,BENIGN
3674,Request processed in 23ms,0.818011,True,False,True,1.373419,False,False,0.789466,0,BENIGN
3675,TLS handshake completed successfully,1.0,False,False,True,3.026821,False,False,0.704808,0,BENIGN
3676,Database query executed in 12ms,1.0,True,False,False,1.752771,False,False,0.849587,0,BENIGN
3677,Health check passed for pod user-profile-7f4d,0.848439,True,False,True,1.567464,False,False,0.732966,0,BENIGN
3678,Metric exported to prometheus endpoint,0.850127,True,False,True,3.104748,False,False,0.854085,0,BENIGN
3679,Namespace policy check passed,0.872131,True,False,True,4.459568,False,False,0.747659,0,BENIGN
3680,Unauthorized API access attempt blocked at gateway,0.102161,False,True,False,50.294876,True,True,0.17254,1,OBVIOUS_ATTACK
3681,Service mesh routing applied to request,0.869831,True,False,True,1.865374,False,False,0.815059,0,BENIGN
3682,Service mesh routing applied to request,0.797314,True,False,True,2.517131,False,False,0.761013,0,BENIGN
3683,User authentication completed for service account order-svc,0.752041,True,False,True,2.200173,False,False,0.863027,0,BENIGN
3684,Cache hit for request id 8821,0.876658,True,False,True,3.574177,False,False,0.916996,0,BENIGN
3685,Token validated for service account payment-svc,0.925122,True,False,True,0.923362,False,False,0.799946,0,BENIGN
3686,Connection established successfully,0.675367,True,False,True,3.0,True,False,0.707105,1,STEALTH_ATTACK
3687,User authentication completed for service account order-svc,0.714832,True,False,True,1.808572,False,False,0.909493,0,BENIGN
3688,Token validated for service account payment-svc,0.814621,True,False,True,2.219833,False,False,0.900079,0,BENIGN
3689,Request forwarded to user-profile-service,0.772333,True,False,True,1.931266,False,False,0.896197,0,BENIGN
3690,Cache hit for request id 8821,0.870594,True,False,True,1.892035,False,False,0.820017,0,BENIGN
3691,Service request processed successfully,0.772496,True,False,False,3.987649,False,False,0.772084,0,BENIGN
3692,User authentication completed for service account order-svc,0.840317,True,False,True,2.198061,False,False,0.825225,0,BENIGN
3693,Service identity mismatch detected - request blocked,0.0,False,False,False,26.40228,True,True,0.196732,1,OBVIOUS_ATTACK
3694,ALERT: Privilege escalation attempt detected in container,0.104774,False,True,False,27.652371,True,True,0.121125,1,OBVIOUS_ATTACK
3695,Token validated for service account payment-svc,0.786818,True,False,True,1.912235,False,False,0.839467,0,BENIGN
3696,Cache miss - fetching from upstream,0.560021,True,True,True,7.503296,False,True,0.481415,1,STEALTH_ATTACK
3697,Namespace policy check passed,0.83567,True,False,True,2.190804,False,False,0.798088,0,BENIGN
3698,Cache hit for request id 8821,0.87038,True,False,True,2.449868,False,False,0.700456,0,BENIGN
3699,Request forwarded to user-profile-service,0.71661,True,False,True,3.344931,False,False,0.770118,0,BENIGN
3700,Connection established to downstream service,0.866149,True,False,True,1.828825,False,False,0.779585,0,BENIGN
3701,Metric exported to prometheus endpoint,0.888103,True,False,True,2.104304,False,False,0.836675,0,BENIGN
3702,Connection established successfully,0.429413,True,True,False,5.712846,False,True,0.618292,1,STEALTH_ATTACK
3703,Service request processed successfully,0.73,True,True,True,3.315505,False,True,0.556232,1,STEALTH_ATTACK
3704,Request processed in 23ms,0.869669,True,False,True,2.101498,False,False,0.78265,0,BENIGN
3705,Authentication failure: invalid payload structure detected,0.004523,False,True,False,20.09528,True,True,0.136291,1,OBVIOUS_ATTACK
3706,Service request processed successfully,0.815778,True,False,True,3.771152,False,True,0.822196,0,BENIGN
3707,Database query executed in 12ms,1.0,True,False,True,1.811395,False,False,0.776669,0,BENIGN
3708,User authentication completed for service account order-svc,0.773698,True,False,True,1.925213,False,True,0.884843,0,BENIGN
3709,Service health check passed,0.529278,False,False,True,5.473544,False,True,0.507682,1,STEALTH_ATTACK
3710,Token validated for service account payment-svc,0.820864,True,False,True,1.769497,False,False,0.728384,0,BENIGN
3711,Health check passed for pod user-profile-7f4d,0.955238,True,True,True,3.20189,False,False,0.811157,0,BENIGN
3712,Connection established to downstream service,0.802142,True,False,True,3.065269,False,False,0.823793,0,BENIGN
3713,Service request processed successfully,0.905598,True,False,True,3.67346,False,False,0.882181,0,BENIGN
3714,Request processed in 23ms,0.884978,True,False,True,2.877602,False,False,0.840804,0,BENIGN
3715,Token validated for service account payment-svc,0.764732,True,False,True,3.022802,False,False,0.880609,0,BENIGN
3716,ALERT: Privilege escalation attempt detected in container,0.190047,False,False,True,31.355445,True,True,0.144806,1,OBVIOUS_ATTACK
3717,Token validated for service request,0.510322,True,True,False,5.707676,False,False,0.506358,1,STEALTH_ATTACK
3718,Cross-namespace access denied - invalid token provided,0.12574,False,True,False,21.760724,True,True,0.060708,1,OBVIOUS_ATTACK
3719,Request processed in 23ms,0.862008,True,False,True,2.733067,False,False,1.0,0,BENIGN
3720,Cache hit for request id 8821,0.793608,True,False,True,3.309709,False,False,0.9013,0,BENIGN
3721,Token validated for service account payment-svc,0.792915,True,False,True,2.179301,False,False,0.849069,0,BENIGN
3722,TLS handshake completed successfully,0.804496,True,False,True,1.987083,False,False,0.859273,0,BENIGN
3723,Rejected request: unknown service identity presented,0.111025,False,True,False,27.80898,True,True,0.110094,1,OBVIOUS_ATTACK
3724,Request forwarded to user-profile-service,0.769239,True,False,True,2.715454,False,False,0.78013,0,BENIGN
3725,Token validated for service account payment-svc,0.826019,True,False,False,2.699452,False,False,0.956957,0,BENIGN
3726,Connection established to downstream service,0.940738,True,False,True,2.891705,False,False,0.894693,0,BENIGN
3727,Request processed in 45ms,0.621953,False,False,False,6.035697,False,True,0.553056,1,STEALTH_ATTACK
3728,TLS handshake completed successfully,0.900057,True,False,True,1.998035,False,False,0.780875,0,BENIGN
3729,Service request processed successfully,0.759922,True,False,False,1.303038,False,False,0.772913,0,BENIGN
3730,Connection established successfully,0.476243,True,False,False,5.573123,False,False,0.609371,1,STEALTH_ATTACK
3731,Service mesh routing applied to request,0.836047,True,False,True,2.166973,False,False,0.707577,0,BENIGN
3732,Database query executed in 12ms,0.830551,True,False,True,3.003537,False,False,0.829558,0,BENIGN
3733,User authentication completed for service account order-svc,0.961129,True,False,True,3.87415,False,False,0.797537,0,BENIGN
3734,Request processed in 23ms,0.746089,True,False,True,2.03322,False,False,0.928723,0,BENIGN
3735,Unauthorized API access attempt blocked at gateway,0.241854,False,True,False,38.610243,True,True,0.175323,1,OBVIOUS_ATTACK
3736,gRPC call to payment-service returned 200,0.930973,True,False,True,2.325638,False,False,0.744113,0,BENIGN
3737,Service request processed successfully,0.907563,True,False,True,2.390554,False,False,0.780643,0,BENIGN
3738,Namespace policy check passed,1.0,True,False,False,3.73538,False,False,0.846291,0,BENIGN
3739,Connection established to downstream service,0.66638,True,False,True,2.485476,False,False,0.808938,0,BENIGN
3740,Token validated for service request,0.568074,True,True,False,6.948799,False,True,0.538235,1,STEALTH_ATTACK
3741,Security policy violation: cross-boundary access rejected,0.186648,False,True,False,29.038624,True,True,0.059828,1,OBVIOUS_ATTACK
3742,Token validated for service account payment-svc,0.856982,True,True,True,4.366428,False,False,0.858276,0,BENIGN
3743,Token validated for service account payment-svc,0.849031,True,False,True,1.948218,False,False,0.781053,0,BENIGN
3744,gRPC call to payment-service returned 200,0.992331,True,False,True,2.697662,False,False,0.836113,0,BENIGN
3745,Cache hit for request id 8821,0.94224,True,False,True,2.512556,False,False,0.90018,0,BENIGN
3746,TLS handshake completed successfully,0.870294,True,False,True,2.980014,False,False,0.970676,0,BENIGN
3747,Token validated for service account payment-svc,0.830344,True,False,True,2.73812,False,False,0.758032,0,BENIGN
3748,Token validated for service account payment-svc,0.924908,True,False,True,3.385383,False,False,0.844885,0,BENIGN
3749,Database query executed in 12ms,0.904801,True,False,True,2.482982,False,False,0.782785,0,BENIGN
3750,ALERT: Privilege escalation attempt detected in container,0.363739,False,True,False,21.708527,True,True,0.197611,1,OBVIOUS_ATTACK
3751,Cross-namespace access denied - invalid token provided,0.122497,False,True,False,26.779884,True,True,0.071803,1,OBVIOUS_ATTACK
3752,Namespace policy check passed,0.748156,True,False,True,3.433062,False,False,0.865919,0,BENIGN
3753,Service mesh routing applied to request,0.815843,True,False,True,2.43758,False,False,0.6953,0,BENIGN
3754,TLS handshake completed successfully,0.851562,True,False,True,2.708205,False,False,0.89099,0,BENIGN
3755,Request processed in 45ms,0.499643,False,False,True,5.296337,False,True,0.61319,1,STEALTH_ATTACK
3756,Request processed in 23ms,0.809876,True,False,True,3.425222,False,False,0.771681,0,BENIGN
3757,gRPC call to payment-service returned 200,0.842885,True,False,True,2.657175,False,False,0.766457,0,BENIGN
