event_id,timestamp,pod,log_message,trust_score,identity_valid,runtime_anomaly,trace_path_consistent,invocation_frequency,namespace_violation,process_anomaly,connection_score,ground_truth_label,event_type,data_source,tetragon_events_in_window
904,2026-06-09T05:18:45.510881+00:00,user-profile-service,Profile lookup completed,0.79616,True,False,True,1.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,16
905,2026-06-09T05:18:45.510881+00:00,payment-service,User profile lookup completed,0.86244,True,False,True,3.9,False,False,0.359,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,39
906,2026-06-09T05:18:55.510881+00:00,payment-service,User profile lookup completed,0.855991,True,False,True,6.6,False,False,0.3636,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,66
907,2026-06-09T05:18:55.510881+00:00,user-profile-service,Profile lookup completed,0.79424,True,False,True,2.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,24
908,2026-06-09T05:18:55.510881+00:00,order-service,Payment service call completed,0.859047,True,False,True,6.4,False,False,0.375,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,64
909,2026-06-09T05:19:05.510881+00:00,user-profile-service,Profile lookup completed,0.79328,True,False,True,2.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,28
910,2026-06-09T05:19:05.510881+00:00,order-service,Payment service call completed,0.86244,True,False,True,3.9,False,False,0.359,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,39
911,2026-06-09T05:19:05.510881+00:00,payment-service,User profile lookup completed,0.86042,True,False,True,5.9,False,False,0.3729,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,59
912,2026-06-09T05:19:15.510881+00:00,order-service,Payment service call completed,0.86042,True,False,True,5.9,False,False,0.3729,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,59
913,2026-06-09T05:19:15.510881+00:00,payment-service,User profile lookup completed,0.491439,True,True,True,9.2,False,False,0.0913,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,92
914,2026-06-09T05:19:15.510881+00:00,user-profile-service,Profile lookup completed,0.79376,True,False,True,2.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,26
915,2026-06-09T05:19:25.510881+00:00,order-service,Payment service call completed,0.85952,True,False,True,5.5,False,False,0.3636,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,55
916,2026-06-09T05:19:25.510881+00:00,user-profile-service,Profile lookup completed,0.79472,True,False,True,2.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,22
917,2026-06-09T05:19:25.510881+00:00,payment-service,User profile lookup completed,0.86242,True,False,True,3.4,False,False,0.3529,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,34
918,2026-06-09T05:19:35.510881+00:00,user-profile-service,Profile lookup completed,0.7928,True,False,True,3.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,30
919,2026-06-09T05:19:35.510881+00:00,order-service,Payment service call completed,0.8617,True,False,True,4.9,False,False,0.3673,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,49
920,2026-06-09T05:19:35.510881+00:00,payment-service,User profile lookup completed,0.860503,True,False,True,6.7,False,False,0.3881,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,67
921,2026-06-09T05:19:45.510881+00:00,order-service,Payment service call completed,0.859047,True,False,True,6.4,False,False,0.375,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,64
922,2026-06-09T05:19:45.510881+00:00,payment-service,User profile lookup completed,0.85952,True,False,True,5.5,False,False,0.3636,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,55
923,2026-06-09T05:19:45.510881+00:00,user-profile-service,Profile lookup completed,0.79664,True,False,True,1.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,14
924,2026-06-09T05:19:55.510881+00:00,payment-service,User profile lookup completed,0.8617,True,False,True,4.9,False,False,0.3673,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,49
925,2026-06-09T05:19:55.510881+00:00,order-service,Payment service call completed,0.86042,True,False,True,5.9,False,False,0.3729,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,59
926,2026-06-09T05:19:55.510881+00:00,user-profile-service,Profile lookup completed,0.79448,True,False,True,2.3,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,23
927,2026-06-09T05:20:05.510881+00:00,payment-service,User profile lookup completed,0.86112,True,False,True,5.4,False,False,0.3704,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,54
928,2026-06-09T05:20:05.510881+00:00,order-service,Payment service call completed,0.86242,True,False,True,3.4,False,False,0.3529,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,34
929,2026-06-09T05:20:05.510881+00:00,user-profile-service,Profile lookup completed,0.79568,True,False,True,1.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,18
930,2026-06-09T05:20:15.510881+00:00,payment-service,User profile lookup completed,0.85226,True,False,True,5.5,False,False,0.3273,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,55
931,2026-06-09T05:20:15.510881+00:00,user-profile-service,Profile lookup completed,0.79472,True,False,True,2.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,22
932,2026-06-09T05:20:15.510881+00:00,order-service,Payment service call completed,0.85798,True,False,True,5.6,False,False,0.3571,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,56
933,2026-06-09T05:20:25.510881+00:00,order-service,Payment service call completed,0.8617,True,False,True,4.9,False,False,0.3673,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,49
934,2026-06-09T05:20:25.510881+00:00,user-profile-service,Profile lookup completed,0.79376,True,False,True,2.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,26
935,2026-06-09T05:20:25.510881+00:00,payment-service,User profile lookup completed,0.862244,True,False,True,6.2,False,False,0.3871,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,62
936,2026-06-09T05:20:35.510881+00:00,payment-service,User profile lookup completed,0.86216,True,False,True,4.4,False,False,0.3636,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,44
937,2026-06-09T05:20:35.510881+00:00,order-service,Payment service call completed,0.86112,True,False,True,5.4,False,False,0.3704,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,54
938,2026-06-09T05:20:35.510881+00:00,user-profile-service,Profile lookup completed,0.79472,True,False,True,2.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,22
939,2026-06-09T05:20:45.510881+00:00,order-service,Payment service call completed,0.855846,True,False,True,7.4,False,False,0.3784,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,74
940,2026-06-09T05:20:45.510881+00:00,user-profile-service,Profile lookup completed,0.79424,True,False,True,2.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,24
941,2026-06-09T05:20:45.510881+00:00,payment-service,User profile lookup completed,0.8617,True,False,True,4.9,False,False,0.3673,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,49
942,2026-06-09T05:20:55.510881+00:00,payment-service,Payment request received,0.85952,True,False,True,5.5,False,False,0.3636,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,55
943,2026-06-09T05:20:55.510881+00:00,user-profile-service,Profile lookup completed,0.79328,True,False,True,2.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,28
944,2026-06-09T05:20:55.510881+00:00,order-service,Payment service call completed,0.86612,True,False,True,4.2,False,False,0.381,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,42
945,2026-06-09T05:21:05.510881+00:00,payment-service,User profile lookup completed,0.863892,True,False,True,6.1,False,False,0.3934,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,61
946,2026-06-09T05:21:05.510881+00:00,user-profile-service,Profile lookup completed,0.7928,True,False,True,3.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,30
947,2026-06-09T05:21:05.510881+00:00,order-service,Payment service call completed,0.858722,True,False,True,7.2,False,False,0.3889,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,72
948,2026-06-09T05:21:15.510881+00:00,order-service,Payment service call completed,0.8617,True,False,True,4.9,False,False,0.3673,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,49
949,2026-06-09T05:21:15.510881+00:00,payment-service,User profile lookup completed,0.86042,True,False,True,5.9,False,False,0.3729,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,59
950,2026-06-09T05:21:15.510881+00:00,user-profile-service,Profile lookup completed,0.79328,True,False,True,2.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,28
951,2026-06-09T05:21:25.510881+00:00,payment-service,User profile lookup completed,0.86612,True,False,True,4.2,False,False,0.381,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,42
952,2026-06-09T05:21:25.510881+00:00,user-profile-service,Profile lookup completed,0.79232,True,False,True,3.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,32
953,2026-06-09T05:21:25.510881+00:00,order-service,Payment service call completed,0.8604,True,False,True,4.0,False,False,0.35,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,40
954,2026-06-09T05:21:35.510881+00:00,payment-service,User profile lookup completed,0.862244,True,False,True,6.2,False,False,0.3871,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,62
955,2026-06-09T05:21:35.510881+00:00,user-profile-service,Profile lookup completed,0.79424,True,False,True,2.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,24
956,2026-06-09T05:21:35.510881+00:00,order-service,Payment service call completed,0.85802,True,False,True,3.6,False,False,0.3333,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,36
957,2026-06-09T05:21:45.510881+00:00,user-profile-service,Profile lookup completed,0.79256,True,False,True,3.1,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,31
958,2026-06-09T05:21:45.510881+00:00,order-service,Payment service call completed,0.85798,True,False,True,5.6,False,False,0.3571,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,56
959,2026-06-09T05:21:45.510881+00:00,payment-service,User profile lookup completed,0.86612,True,False,True,4.2,False,False,0.381,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,42
960,2026-06-09T05:21:55.510881+00:00,user-profile-service,Profile lookup completed,0.7928,True,False,True,3.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,30
961,2026-06-09T05:21:55.510881+00:00,order-service,Payment service call completed,0.86042,True,False,True,5.9,False,False,0.3729,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,59
962,2026-06-09T05:21:55.510881+00:00,payment-service,User profile lookup completed,0.86612,True,False,True,4.2,False,False,0.381,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,42
963,2026-06-09T05:22:05.510881+00:00,user-profile-service,Profile lookup completed,0.79472,True,False,True,2.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,22
964,2026-06-09T05:22:05.510881+00:00,order-service,Payment service call completed,0.85834,True,False,True,5.1,False,False,0.3529,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,51
965,2026-06-09T05:22:05.510881+00:00,payment-service,User profile lookup completed,0.8604,True,False,True,4.0,False,False,0.35,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,40
966,2026-06-09T05:22:15.510881+00:00,payment-service,User profile lookup completed,0.86244,True,False,True,3.9,False,False,0.359,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,39
967,2026-06-09T05:22:15.510881+00:00,user-profile-service,Profile lookup completed,0.79616,True,False,True,1.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,16
968,2026-06-09T05:22:15.510881+00:00,order-service,Payment service call completed,0.85226,True,False,True,5.5,False,False,0.3273,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,55
969,2026-06-09T05:22:25.510881+00:00,order-service,Payment service call completed,0.8617,True,False,True,4.9,False,False,0.3673,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,49
970,2026-06-09T05:22:25.510881+00:00,payment-service,User profile lookup completed,0.855846,True,False,True,7.4,False,False,0.3784,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,74
971,2026-06-09T05:22:25.510881+00:00,user-profile-service,Profile lookup completed,0.7928,True,False,True,3.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,30
972,2026-06-09T05:22:35.510881+00:00,order-service,Payment service call completed,0.8617,True,False,True,4.9,False,False,0.3673,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,49
973,2026-06-09T05:22:35.510881+00:00,payment-service,User profile lookup completed,0.8668,True,False,True,3.7,False,False,0.3784,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,37
974,2026-06-09T05:22:35.510881+00:00,user-profile-service,Profile lookup completed,0.79328,True,False,True,2.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,28
975,2026-06-09T05:22:45.510881+00:00,order-service,Payment service call completed,0.85834,True,False,True,5.1,False,False,0.3529,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,51
976,2026-06-09T05:22:45.510881+00:00,payment-service,User profile lookup completed,0.860503,True,False,True,6.7,False,False,0.3881,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,67
977,2026-06-09T05:22:45.510881+00:00,user-profile-service,Profile lookup completed,0.79568,True,False,True,1.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,18
978,2026-06-09T05:22:55.510881+00:00,order-service,Payment service call completed,0.8617,True,False,True,4.9,False,False,0.3673,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,49
979,2026-06-09T05:22:55.510881+00:00,payment-service,User profile lookup completed,0.86612,True,False,True,4.2,False,False,0.381,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,42
980,2026-06-09T05:22:55.510881+00:00,user-profile-service,Profile lookup completed,0.79472,True,False,True,2.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,22
981,2026-06-09T05:23:05.510881+00:00,payment-service,User profile lookup completed,0.86042,True,False,True,5.9,False,False,0.3729,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,59
982,2026-06-09T05:23:05.510881+00:00,order-service,Payment service call completed,0.86244,True,False,True,3.9,False,False,0.359,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,39
983,2026-06-09T05:23:05.510881+00:00,user-profile-service,Profile lookup completed,0.79424,True,False,True,2.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,24
984,2026-06-09T05:23:15.510881+00:00,payment-service,User profile lookup completed,0.49328,True,True,True,8.7,False,False,0.0908,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,87
985,2026-06-09T05:23:15.510881+00:00,order-service,Payment service call completed,0.84893,True,False,True,7.1,False,False,0.338,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,71
986,2026-06-09T05:23:15.510881+00:00,user-profile-service,Profile lookup completed,0.79472,True,False,True,2.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,22
987,2026-06-09T05:23:25.510881+00:00,order-service,Payment service call completed,0.86612,True,False,True,4.2,False,False,0.381,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,42
988,2026-06-09T05:23:25.510881+00:00,payment-service,User profile lookup completed,0.857352,True,False,True,6.1,False,False,0.3607,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,61
989,2026-06-09T05:23:25.510881+00:00,user-profile-service,Profile lookup completed,0.7928,True,False,True,3.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,30
990,2026-06-09T05:23:35.510881+00:00,payment-service,User profile lookup completed,0.862244,True,False,True,6.2,False,False,0.3871,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,62
991,2026-06-09T05:23:35.510881+00:00,order-service,Payment service call completed,0.862,True,False,True,2.9,False,False,0.3448,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,29
992,2026-06-09T05:23:35.510881+00:00,user-profile-service,Profile lookup completed,0.79328,True,False,True,2.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,28
993,2026-06-09T05:23:45.510881+00:00,payment-service,User profile lookup completed,0.856921,True,False,True,7.7,False,False,0.3896,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,77
994,2026-06-09T05:23:45.510881+00:00,user-profile-service,Profile lookup completed,0.79256,True,False,True,3.1,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,31
995,2026-06-09T05:23:45.510881+00:00,order-service,Payment service call completed,0.8617,True,False,True,4.9,False,False,0.3673,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,49
996,2026-06-09T05:23:55.510881+00:00,order-service,Payment service call completed,0.86732,True,False,True,3.2,False,False,0.375,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,32
997,2026-06-09T05:23:55.510881+00:00,payment-service,User profile lookup completed,0.8552,True,False,True,5.3,False,False,0.3396,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,53
998,2026-06-09T05:23:55.510881+00:00,user-profile-service,Profile lookup completed,0.79376,True,False,True,2.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,26
999,2026-06-09T05:24:05.510881+00:00,payment-service,User profile lookup completed,0.86612,True,False,True,4.2,False,False,0.381,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,42
1000,2026-06-09T05:24:05.510881+00:00,user-profile-service,Profile lookup completed,0.79328,True,False,True,2.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,28
1001,2026-06-09T05:24:05.510881+00:00,order-service,Payment service call completed,0.859047,True,False,True,6.4,False,False,0.375,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,64
1002,2026-06-09T05:24:15.510881+00:00,user-profile-service,Profile lookup completed,0.7952,True,False,True,2.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,20
1003,2026-06-09T05:24:15.510881+00:00,order-service,Payment service call completed,0.8504,True,False,True,4.0,False,False,0.3,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,40
1004,2026-06-09T05:24:15.510881+00:00,payment-service,User profile lookup completed,0.855784,True,False,True,6.2,False,False,0.3548,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,62
1005,2026-06-09T05:24:25.510881+00:00,payment-service,User profile lookup completed,0.86444,True,False,True,5.2,False,False,0.3846,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,52
1006,2026-06-09T05:24:25.510881+00:00,user-profile-service,Profile lookup completed,0.79424,True,False,True,2.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,24
1007,2026-06-09T05:24:25.510881+00:00,order-service,Payment service call completed,0.858722,True,False,True,7.2,False,False,0.3889,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,72
1008,2026-06-09T05:24:35.510881+00:00,order-service,Payment service call completed,0.86244,True,False,True,3.9,False,False,0.359,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,39
1009,2026-06-09T05:24:35.510881+00:00,payment-service,User profile lookup completed,0.85834,True,False,True,5.1,False,False,0.3529,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,51
1010,2026-06-09T05:24:35.510881+00:00,user-profile-service,Profile lookup completed,0.7952,True,False,True,2.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,20
1011,2026-06-09T05:24:45.510881+00:00,payment-service,User profile lookup completed,0.859047,True,False,True,6.4,False,False,0.375,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,64
1012,2026-06-09T05:24:45.510881+00:00,user-profile-service,Profile lookup completed,0.79328,True,False,True,2.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,28
1013,2026-06-09T05:24:45.510881+00:00,order-service,Payment service call completed,0.853075,True,False,True,6.8,False,False,0.3529,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,68
1014,2026-06-09T05:24:55.510881+00:00,order-service,Payment service call completed,0.86352,True,False,True,5.7,False,False,0.386,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,57
1015,2026-06-09T05:24:55.510881+00:00,payment-service,User profile lookup completed,0.856921,True,False,True,7.7,False,False,0.3896,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,77
1016,2026-06-09T05:24:55.510881+00:00,user-profile-service,Profile lookup completed,0.79472,True,False,True,2.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,22
1017,2026-06-09T05:25:05.510881+00:00,payment-service,User profile lookup completed,0.862244,True,False,True,6.2,False,False,0.3871,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,62
1018,2026-06-09T05:25:05.510881+00:00,user-profile-service,Profile lookup completed,0.79376,True,False,True,2.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,26
1019,2026-06-09T05:25:05.510881+00:00,order-service,Payment service call completed,0.86,True,False,True,5.0,False,False,0.36,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,50
1020,2026-06-09T05:25:15.510881+00:00,order-service,Payment service call completed,0.86242,True,False,True,3.4,False,False,0.3529,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,34
1021,2026-06-09T05:25:15.510881+00:00,user-profile-service,Profile lookup completed,0.7952,True,False,True,2.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,20
1022,2026-06-09T05:25:15.510881+00:00,payment-service,User profile lookup completed,0.86612,True,False,True,4.2,False,False,0.381,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,42
1023,2026-06-09T05:25:25.510881+00:00,order-service,Payment service call completed,0.859047,True,False,True,6.4,False,False,0.375,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,64
1024,2026-06-09T05:25:25.510881+00:00,payment-service,User profile lookup completed,0.86112,True,False,True,5.4,False,False,0.3704,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,54
1025,2026-06-09T05:25:25.510881+00:00,user-profile-service,Profile lookup completed,0.79424,True,False,True,2.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,24
1026,2026-06-09T05:25:35.510881+00:00,order-service,Payment service call completed,0.8548,True,False,True,4.3,False,False,0.3256,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,43
1027,2026-06-09T05:25:35.510881+00:00,payment-service,User profile lookup completed,0.85852,True,False,True,4.6,False,False,0.3478,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,46
1028,2026-06-09T05:25:35.510881+00:00,user-profile-service,Profile lookup completed,0.79472,True,False,True,2.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,22
1029,2026-06-09T05:25:45.510881+00:00,order-service,Payment service call completed,0.857352,True,False,True,6.1,False,False,0.3607,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,61
1030,2026-06-09T05:25:45.510881+00:00,payment-service,User profile lookup completed,0.86612,True,False,True,4.2,False,False,0.381,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,42
1031,2026-06-09T05:25:45.510881+00:00,user-profile-service,Profile lookup completed,0.7952,True,False,True,2.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,20
1032,2026-06-09T05:25:55.510881+00:00,order-service,Payment service call completed,0.85834,True,False,True,5.1,False,False,0.3529,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,51
1033,2026-06-09T05:25:55.510881+00:00,payment-service,User profile lookup completed,0.8617,True,False,True,4.9,False,False,0.3673,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,49
1034,2026-06-09T05:25:55.510881+00:00,user-profile-service,Profile lookup completed,0.79352,True,False,True,2.7,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,27
1035,2026-06-09T05:26:05.510881+00:00,order-service,Payment service call completed,0.86042,True,False,True,5.9,False,False,0.3729,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,59
1036,2026-06-09T05:26:05.510881+00:00,payment-service,User profile lookup completed,0.855101,True,False,True,8.2,False,False,0.3902,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,82
1037,2026-06-09T05:26:05.510881+00:00,user-profile-service,Profile lookup completed,0.79472,True,False,True,2.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,22
1038,2026-06-09T05:26:15.510881+00:00,payment-service,User profile lookup completed,0.86216,True,False,True,4.4,False,False,0.3636,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,44
1039,2026-06-09T05:26:15.510881+00:00,order-service,Payment service call completed,0.85798,True,False,True,5.6,False,False,0.3571,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,56
1040,2026-06-09T05:26:15.510881+00:00,user-profile-service,Profile lookup completed,0.79664,True,False,True,1.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,14
1041,2026-06-09T05:26:25.510881+00:00,payment-service,User profile lookup completed,0.85514,True,False,True,4.8,False,False,0.3333,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,48
1042,2026-06-09T05:26:25.510881+00:00,order-service,Payment service call completed,0.86216,True,False,True,4.4,False,False,0.3636,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,44
1043,2026-06-09T05:26:25.510881+00:00,user-profile-service,Profile lookup completed,0.79616,True,False,True,1.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,16
1044,2026-06-09T05:26:35.510881+00:00,order-service,Payment service call completed,0.8548,True,False,True,4.3,False,False,0.3256,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,43
1045,2026-06-09T05:26:35.510881+00:00,payment-service,User profile lookup completed,0.8604,True,False,True,4.0,False,False,0.35,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,40
1046,2026-06-09T05:26:35.510881+00:00,user-profile-service,Profile lookup completed,0.79568,True,False,True,1.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,18
1047,2026-06-09T05:26:45.510881+00:00,user-profile-service,Profile lookup completed,0.79328,True,False,True,2.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,28
1048,2026-06-09T05:26:45.510881+00:00,payment-service,User profile lookup completed,0.86352,True,False,True,5.7,False,False,0.386,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,57
1049,2026-06-09T05:26:45.510881+00:00,order-service,Payment service call completed,0.8568,True,False,True,4.7,False,False,0.3404,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,47
1050,2026-06-09T05:26:55.510881+00:00,order-service,Payment service call completed,0.86244,True,False,True,3.9,False,False,0.359,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,39
1051,2026-06-09T05:26:55.510881+00:00,payment-service,User profile lookup completed,0.85798,True,False,True,5.6,False,False,0.3571,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,56
1052,2026-06-09T05:26:55.510881+00:00,user-profile-service,Profile lookup completed,0.79376,True,False,True,2.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,26
1053,2026-06-09T05:27:05.510881+00:00,order-service,Payment service call completed,0.855846,True,False,True,7.4,False,False,0.3784,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,74
1054,2026-06-09T05:27:05.510881+00:00,payment-service,User profile lookup completed,0.857352,True,False,True,6.1,False,False,0.3607,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,61
